from_currency,to_currency,timePointYears,split_year,Value
TWD,USD,1988,0,0.0349700000
TWD,USD,1987,0,0.0315450000
TWD,USD,1986,0,0.0263930000
TWD,USD,1985,0,0.0251300000
TWD,USD,1984,0,0.0253000000
TWD,USD,1983,0,0.0248000000
TWD,USD,1982,0,0.0254000000
TWD,USD,1981,0,0.0271520000
TWD,USD,1980,0,0.0277420000
TWD,USD,1979,0,0.0270000000
TWD,USD,1978,0,0.0270500000
TWD,USD,1977,0,0.0263200000
TWD,USD,1976,0,0.0263200000
TWD,USD,1975,0,0.0249400000
TWD,USD,1974,0,0.0249400000
TWD,USD,1973,0,0.0249400000
TWD,USD,1972,0,0.0249400000
TWD,USD,1971,0,0.0249400000
TWD,USD,1970,0,0.0249400000
TWD,USD,1969,0,0.0249400000
TWD,USD,1968,0,0.0249400000
TWD,USD,1967,0,0.0249400000
TWD,USD,1966,0,0.0249400000
TWD,USD,1965,0,0.0249700000
TWD,USD,1964,0,0.0249700000
TWD,USD,1963,0,0.0249800000
TWD,USD,1962,0,0.0249800000
TWD,USD,1961,0,0.0249800000
TWD,USD,1960,0,0.0275000000
TWD,USD,1959,0,0.0275000000
TWD,USD,1958,0,0.0404000000
TWD,USD,1957,0,0.0404000000
TWD,USD,1956,0,0.0404000000
TWD,USD,1955,0,0.0406681190
TWD,USD,1954,0,0.0500000000
TWD,USD,1953,0,0.0645160000
TWD,USD,1952,0,0.0645160000
TWD,USD,1951,0,0.0645160000
TWD,USD,1950,0,0.0645160000
TZS,USD,2019,0,0.0004370232
TZS,USD,2018,0,0.0004417389
TZS,USD,2017,0,0.0004486603
TZS,USD,2016,0,0.0004593296
TZS,USD,2015,0,0.0005021616
TZS,USD,2014,0,0.0006048762
TZS,USD,2013,0,0.0006259562
TZS,USD,2012,0,0.0006362544
TZS,USD,2011,0,0.0006420821
TZS,USD,2010,0,0.0007165249
TZS,USD,2009,0,0.0007600000
TZS,USD,2008,0,0.0008366800
TZS,USD,2007,0,0.0008045200
TZS,USD,2006,0,0.0008000000
TZS,USD,2005,0,0.0008900000
TZS,USD,2004,0,0.0009200000
TZS,USD,2003,0,0.0009600000
TZS,USD,2002,0,0.0010350000
TZS,USD,2001,0,0.0011410000
TZS,USD,2000,0,0.0012490000
TZS,USD,1999,0,0.0013483000
TZS,USD,1998,0,0.0015050000
TZS,USD,1997,0,0.0016300000
TZS,USD,1996,0,0.0017200000
TZS,USD,1995,0,0.0017400000
TZS,USD,1994,0,0.0019600000
TZS,USD,1993,0,0.0025100000
TZS,USD,1992,0,0.0034100000
TZS,USD,1991,0,0.0045800000
TZS,USD,1990,0,0.0051300000
TZS,USD,1989,0,0.0070400000
TZS,USD,1988,0,0.0101600000
TZS,USD,1987,0,0.0158100000
TZS,USD,1986,0,0.0373600000
TZS,USD,1985,0,0.0573300000
TZS,USD,1984,0,0.0672100000
TZS,USD,1983,0,0.0910600000
TZS,USD,1982,0,0.1080600000
TZS,USD,1981,0,0.1206420000
TZS,USD,1980,0,0.1220270000
TZS,USD,1979,0,0.1210000000
TZS,USD,1978,0,0.1300000000
TZS,USD,1977,0,0.1210000000
TZS,USD,1976,0,0.1190000000
TZS,USD,1975,0,0.1357440000
TZS,USD,1974,0,0.1401570000
TZS,USD,1973,0,0.1424420000
TZS,USD,1972,0,0.1400478340
TZS,USD,1971,0,0.1399907210
TZS,USD,1970,0,0.1399907210
TZS,USD,1969,0,0.1399907210
UAH,USD,2019,0,0.0386913213
UAH,USD,2018,0,0.0367640404
UAH,USD,2017,0,0.0375987819
UAH,USD,2016,0,0.0391368997
UAH,USD,2015,0,0.0457776990
UAH,USD,2014,0,0.0841279257
UAH,USD,2013,0,0.1251094708
UAH,USD,2012,0,0.1251403240
UAH,USD,2011,0,0.1255088941
UAH,USD,2010,0,0.1260137901
UAH,USD,2009,0,0.1284000000
UAH,USD,2008,0,0.1928720900
UAH,USD,2007,0,0.1980198000
UAH,USD,2006,0,0.1980200000
UAH,USD,2005,0,0.1952200000
UAH,USD,2004,0,0.1880000000
UAH,USD,2003,0,0.1875200000
UAH,USD,2002,0,0.1877300000
UAH,USD,2001,0,0.1861450000
UAH,USD,2000,0,0.0183794000
UAH,USD,1999,0,0.2438124000
UAH,USD,1998,0,0.4080000000
UAH,USD,1997,0,0.5370000000
UAH,USD,1996,0,0.5460000000
UGS,USD,1987,0,0.0003570000
UGS,USD,1986,0,0.0007140000
UGS,USD,1985,0,0.0015670000
UGS,USD,1984,0,0.0029910000
UGS,USD,1983,0,0.0069060000
UGS,USD,1982,0,0.0106920000
UGS,USD,1981,0,0.0602300000
UGS,USD,1980,0,0.1348670000
UGS,USD,1979,0,0.1340000000
UGS,USD,1978,0,0.1300000000
UGS,USD,1977,0,0.1210000000
UGS,USD,1976,0,0.1190000000
UGX,USD,2019,0,0.0002699748
UGX,USD,2018,0,0.0002683073
UGX,USD,2017,0,0.0002769144
UGX,USD,2016,0,0.0002923893
UGX,USD,2015,0,0.0003085805
UGX,USD,2014,0,0.0003846467
UGX,USD,2013,0,0.0003865646
UGX,USD,2012,0,0.0003992712
UGX,USD,2011,0,0.0003963846
UGX,USD,2010,0,0.0004592301
UGX,USD,2009,0,0.0004940677
UGX,USD,2008,0,0.0005835700
UGX,USD,2007,0,0.0005805700
UGX,USD,2006,0,0.0005500000
UGX,USD,2005,0,0.0005600000
UGX,USD,2004,0,0.0005500000
UGX,USD,2003,0,0.0005100000
UGX,USD,2002,0,0.0005600000
UGX,USD,2001,0,0.0005690000
UGX,USD,2000,0,0.0006120000
UGX,USD,1999,0,0.0006883000
UGX,USD,1998,0,0.0008000000
UGX,USD,1997,0,0.0009250000
UGX,USD,1996,0,0.0000095700
UGX,USD,1995,0,0.0000103400
UGX,USD,1994,0,0.0000103100
UGX,USD,1993,0,0.0000100000
UGX,USD,1992,0,0.0000100000
UGX,USD,1991,0,0.0000140000
UGX,USD,1990,0,0.0000240000
UGX,USD,1989,0,0.0000476200
UGX,USD,1988,0,0.0001162000
USD,USD,2019,0,1.0000000000
USD,USD,2018,0,1.0000000000
USD,USD,2017,0,1.0000000000
USD,USD,2016,0,1.0000000000
USD,USD,2015,0,1.0000000000
USD,USD,2014,0,1.0000000000
USD,USD,2013,0,1.0000000000
USD,USD,2012,0,1.0000000000
USD,USD,2011,0,1.0000000000
USD,USD,2010,0,1.0000000000
USD,USD,2009,0,1.0000000000
USD,USD,2008,0,1.0000000000
USD,USD,2007,0,1.0000000000
USD,USD,2006,0,1.0000000000
USD,USD,2005,0,1.0000000000
USD,USD,2004,0,1.0000000000
USD,USD,2003,0,1.0000000000
USD,USD,2002,0,1.0000000000
USD,USD,2001,0,1.0000000000
USD,USD,2000,0,1.0000000000
USD,USD,1999,0,1.0000000000
USD,USD,1998,0,1.0000000000
USD,USD,1997,0,1.0000000000
USD,USD,1996,0,1.0000000000
USD,USD,1995,0,1.0000000000
USD,USD,1994,0,1.0000000000
USD,USD,1993,0,1.0000000000
USD,USD,1992,0,1.0000000000
USD,USD,1991,0,1.0000000000
USD,USD,1990,0,1.0000000000
USD,USD,1989,0,1.0000000000
USD,USD,1988,0,1.0000000000
USD,USD,1987,0,1.0000000000
USD,USD,1986,0,1.0000000000
USD,USD,1985,0,1.0000000000
USD,USD,1984,0,1.0000000000
USD,USD,1983,0,1.0000000000
USD,USD,1982,0,1.0000000000
USD,USD,1981,0,1.0000000000
USD,USD,1980,0,1.0000000000
USD,USD,1979,0,1.0000000000
USD,USD,1978,0,1.0000000000
USD,USD,1977,0,1.0000000000
USD,USD,1976,0,1.0000000000
USD,USD,1975,0,1.0000000000
USD,USD,1974,0,1.0000000000
USD,USD,1973,0,1.0000000000
USD,USD,1972,0,1.0000000000
USD,USD,1971,0,1.0000000000
USD,USD,1970,0,1.0000000000
USD,USD,1969,0,1.0000000000
USD,USD,1968,0,1.0000000000
USD,USD,1967,0,1.0000000000
USD,USD,1966,0,1.0000000000
USD,USD,1965,0,1.0000000000
USD,USD,1964,0,1.0000000000
USD,USD,1963,0,1.0000000000
USD,USD,1962,0,1.0000000000
USD,USD,1961,0,1.0000000000
USD,USD,1960,0,1.0000000000
USD,USD,1959,0,1.0000000000
USD,USD,1958,0,1.0000000000
USD,USD,1957,0,1.0000000000
USD,USD,1956,0,1.0000000000
USD,USD,1955,0,1.0000000000
USD,USD,1954,0,1.0000000000
USD,USD,1953,0,1.0000000000
USD,USD,1952,0,1.0000000000
USD,USD,1951,0,1.0000000000
USD,USD,1950,0,1.0000000000
UYP,USD,1992,0,0.0003330000
UYP,USD,1991,0,0.0005030000
UYP,USD,1990,0,0.0008860000
UYP,USD,1989,0,0.0017020000
UYP,USD,1988,0,0.0028340000
UYP,USD,1987,0,0.0044800000
UYP,USD,1986,0,0.0066530000
UYP,USD,1985,0,0.0100570000
UYP,USD,1984,0,0.0181080000
UYP,USD,1983,0,0.0292280000
UYP,USD,1982,0,0.0760000000
UYP,USD,1981,0,0.0924210000
UYP,USD,1980,0,0.1100000000
UYP,USD,1979,0,0.1270000000
UYP,USD,1978,0,0.1650000000
UYP,USD,1977,0,0.2120000000
UYP,USD,1976,0,0.2900000000
UYP,USD,1975,0,0.2235800000
UYP,USD,1974,0,0.1098300000
UYP,USD,1973,0,0.0857200000
UYP,USD,1972,0,0.0530800000
UYP,USD,1971,0,0.0248000000
UYP,USD,1970,0,0.0248000000
UYP,USD,1969,0,0.0248000000
UYP,USD,1968,0,0.0231900000
UYP,USD,1967,0,0.0105000000
UYP,USD,1966,0,0.0053900000
UYU,USD,2019,0,0.0283644692
UYU,USD,2018,0,0.0325465124
UYU,USD,2017,0,0.0348718807
UYU,USD,2016,0,0.0331536406
UYU,USD,2015,0,0.0365933539
UYU,USD,2014,0,0.0430181074
UYU,USD,2013,0,0.0488242907
UYU,USD,2012,0,0.0492354352
UYU,USD,2011,0,0.0517753554
UYU,USD,2010,0,0.0498522504
UYU,USD,2009,0,0.0445000000
UYU,USD,2008,0,0.0480053400
UYU,USD,2007,0,0.0426737400
UYU,USD,2006,0,0.0415400000
UYU,USD,2005,0,0.0408800000
UYU,USD,2004,0,0.0349000000
UYU,USD,2003,0,0.0354800000
UYU,USD,2002,0,0.0505300000
UYU,USD,2001,0,0.0750800000
UYU,USD,2000,0,0.0826910000
UYU,USD,1999,0,0.0882395000
UYU,USD,1998,0,0.0000960000
UYU,USD,1997,0,0.0001061000
UYU,USD,1996,0,0.0001259000
UYU,USD,1995,0,0.0001582000
UYU,USD,1994,0,0.0001991000
UYU,USD,1993,0,0.0002550000
UZS,USD,2019,0,0.0001131633
UZS,USD,2018,0,0.0001239218
UZS,USD,2017,0,0.0001955463
UZS,USD,2016,0,0.0003372393
UZS,USD,2015,0,0.0003894100
UZS,USD,2014,0,0.0004327228
UZS,USD,2013,0,0.0004773296
UZS,USD,2010,0,0.0006335500
UZS,USD,2009,0,0.0006855200
UZS,USD,2008,0,0.0007609400
UZS,USD,2007,0,0.0007931300
UZS,USD,2006,0,0.0008226400
UZS,USD,2005,0,0.0009040700
UZS,USD,2004,0,0.0009514600
UZS,USD,2003,0,0.0007499030
UZS,USD,2002,0,0.0011080000
UZS,USD,2001,0,0.0014700000
UZS,USD,2000,0,0.0014500000
UZS,USD,1999,0,0.0071400000
UZS,USD,1998,0,0.0092200000
VEB,USD,2006,0,0.0004700000
VEB,USD,2005,0,0.0004800000
VEB,USD,2004,0,0.0005300000
VEB,USD,2003,0,0.0006200000
VEB,USD,2002,0,0.0009100000
VEB,USD,2001,0,0.0013820000
VEB,USD,2000,0,0.0014710000
VEB,USD,1999,0,0.0016540000
VEB,USD,1998,0,0.0018260000
VEB,USD,1997,0,0.0020490000
VEB,USD,1996,0,0.0025070000
VEB,USD,1995,0,0.0057210000
VEB,USD,1994,0,0.0070180000
VEB,USD,1993,0,0.0110810000
VEB,USD,1992,0,0.0147050000
VEB,USD,1991,0,0.0176510000
VEB,USD,1990,0,0.0213950000
VEB,USD,1989,0,0.0330990000
VEB,USD,1988,0,0.0689660000
VEB,USD,1987,0,0.0689660000
VEB,USD,1986,0,0.1279660000
VEB,USD,1985,0,0.1333300000
VEB,USD,1984,0,0.1482930000
VEB,USD,1983,0,0.2326950000
VEB,USD,1982,0,0.2329640000
VEB,USD,1981,0,0.2329640000
VEB,USD,1980,0,0.2329640000
VEB,USD,1979,0,0.2329640000
VEB,USD,1978,0,0.2329600000
VEB,USD,1977,0,0.2329600000
VEB,USD,1976,0,0.2331060000
VEB,USD,1975,0,0.2325581400
VEB,USD,1974,0,0.2325581400
VEB,USD,1973,0,0.2325581400
VEB,USD,1972,0,0.2325581400
VEB,USD,1971,0,0.2272727270
VEB,USD,1970,0,0.2272727270
VEB,USD,1969,0,0.2272727270
VEB,USD,1968,0,0.2272727270
VEB,USD,1967,0,0.2272727270
VEB,USD,1966,0,0.2272727270
VEB,USD,1965,0,0.2985000000
VEB,USD,1964,0,0.2985000000
VEB,USD,1963,0,0.2985000000
VEB,USD,1962,0,0.2985370000
VEB,USD,1961,0,0.2985000000
VEB,USD,1960,0,0.2985000000
VEB,USD,1959,0,0.2985000000
VEB,USD,1958,0,0.2985000000
VEB,USD,1957,0,0.2985000000
VEB,USD,1956,0,0.2985000000
VEB,USD,1955,0,0.2985000000
VEB,USD,1954,0,0.2985000000
VEB,USD,1953,0,0.2985000000
VEB,USD,1952,0,0.2985000000
VEB,USD,1951,0,0.2985000000
VEB,USD,1950,0,0.2985070000
VEF,USD,2017,0,0.1002506266
VEF,USD,2016,0,0.1080223390
VEF,USD,2015,0,0.1591292448
VEF,USD,2014,0,0.1591292448
VEF,USD,2013,0,0.1653449585
VEF,USD,2012,0,0.2331382743
VEF,USD,2011,0,0.2331382743
VEF,USD,2010,0,0.3872876219
VEF,USD,2009,0,0.4657700000
VEF,USD,2008,0,0.4657700000
VEF,USD,2007,0,0.4657661900
VND,USD,2019,0,0.0000433835
VND,USD,2018,0,0.0000442438
VND,USD,2017,0,0.0000447026
VND,USD,2016,0,0.0000455892
VND,USD,2015,0,0.0000460881
VND,USD,2014,0,0.0000472858
VND,USD,2013,0,0.0000477705
VND,USD,2012,0,0.0000480123
VND,USD,2011,0,0.0000487573
VND,USD,2010,0,0.0000537261
VND,USD,2009,0,0.0000586000
VND,USD,2008,0,0.0000613500
VND,USD,2007,0,0.0000620900
VND,USD,2006,0,0.0000625200
VND,USD,2005,0,0.0000630600
VND,USD,2004,0,0.0000635100
VND,USD,2003,0,0.0000644800
VND,USD,2002,0,0.0000654500
VND,USD,2001,0,0.0000679000
VND,USD,2000,0,0.0000706000
VND,USD,1999,0,0.0000717000
VND,USD,1998,0,0.0000760000
VND,USD,1997,0,0.0000880000
VND,USD,1996,0,0.0000920000
VND,USD,1975,0,0.4250797020
VND,USD,1974,0,0.4079800910
VND,USD,1965,0,0.3401300000
VND,USD,1964,0,0.3401300000
VND,USD,1963,0,0.3401300000
VUV,USD,2019,0,0.0087524799
VUV,USD,2018,0,0.0090770185
VUV,USD,2017,0,0.0092746454
VUV,USD,2016,0,0.0092187140
VUV,USD,2015,0,0.0091752238
VUV,USD,2014,0,0.0103016672
VUV,USD,2013,0,0.0105772536
VUV,USD,2012,0,0.0107947645
VUV,USD,2011,0,0.0111770349
VUV,USD,2010,0,0.0103192962
VUV,USD,2009,0,0.0094300000
VUV,USD,2008,0,0.0099313300
VUV,USD,2007,0,0.0097706000
VUV,USD,2006,0,0.0089900000
VUV,USD,2005,0,0.0091600000
VUV,USD,2004,0,0.0089500000
VUV,USD,2003,0,0.0082000000
VUV,USD,2002,0,0.0071900000
VUV,USD,2001,0,0.0068820000
VUV,USD,2000,0,0.0072740000
VUV,USD,1999,0,0.0077476000
VUV,USD,1998,0,0.0078400000
VUV,USD,1997,0,0.0086360000
VUV,USD,1996,0,0.0089490000
VUV,USD,1995,0,0.0089160000
VUV,USD,1994,0,0.0085970000
VUV,USD,1993,0,0.0082270000
VUV,USD,1992,0,0.0088330000
VUV,USD,1991,0,0.0089580000
VUV,USD,1990,0,0.0085900000
VUV,USD,1989,0,0.0086390000
VUV,USD,1988,0,0.0095800000
VUV,USD,1987,0,0.0091100000
VUV,USD,1986,0,0.0094530000
VUV,USD,1985,0,0.0094410000
VUV,USD,1984,0,0.0100840000
VUV,USD,1983,0,0.0100660000
VUV,USD,1982,0,0.0103970000
VUV,USD,1981,0,0.0114470000
VUV,USD,1980,0,0.0146630000
VUV,USD,1979,0,0.0129340000
VUV,USD,1978,0,0.0122100000
VUV,USD,1977,0,0.0112000000
VUV,USD,1976,0,0.0115250000
WST,USD,2019,0,0.3775256957
WST,USD,2018,0,0.3865062997
WST,USD,2017,0,0.3914848726
WST,USD,2016,0,0.3898742374
WST,USD,2015,0,0.3904917313
WST,USD,2014,0,0.4288589762
WST,USD,2013,0,0.4327318296
WST,USD,2012,0,0.4362408005
WST,USD,2011,0,0.4315046719
WST,USD,2010,0,0.4024701064
WST,USD,2009,0,0.3683300000
WST,USD,2008,0,0.3799833300
WST,USD,2007,0,0.3823583300
WST,USD,2006,0,0.3598800000
WST,USD,2005,0,0.3689900000
WST,USD,2004,0,0.3597800000
WST,USD,2003,0,0.3336400000
WST,USD,2002,0,0.2965700000
WST,USD,2001,0,0.2875180000
WST,USD,2000,0,0.3056990000
WST,USD,1999,0,0.3319750000
WST,USD,1998,0,0.3380000000
WST,USD,1997,0,0.3910000000
WST,USD,1996,0,0.4060000000
WST,USD,1995,0,0.4040000000
WST,USD,1994,0,0.3950000000
WST,USD,1993,0,0.3890000000
WST,USD,1992,0,0.4060000000
WST,USD,1991,0,0.4170700000
WST,USD,1990,0,0.4330300000
WST,USD,1989,0,0.4407500000
WST,USD,1988,0,0.4810200000
WST,USD,1987,0,0.4700000000
WST,USD,1986,0,0.4474000000
WST,USD,1985,0,0.4457300000
WST,USD,1984,0,0.5440600000
WST,USD,1983,0,0.6495800000
WST,USD,1982,0,0.8250000000
WST,USD,1981,0,0.9650000000
WST,USD,1980,0,1.0880000000
WST,USD,1979,0,1.2210000000
WST,USD,1978,0,1.3580000000
WST,USD,1977,0,1.2710000000
WST,USD,1976,0,1.2490000000
XAF,USD,2019,0,0.0017067438
XAF,USD,2018,0,0.0018003535
XAF,USD,2017,0,0.0017221879
XAF,USD,2016,0,0.0016874629
XAF,USD,2015,0,0.0016914415
XAF,USD,2014,0,0.0020252864
XAF,USD,2013,0,0.0020247029
XAF,USD,2012,0,0.0019586477
XAF,USD,2011,0,0.0021220221
XAF,USD,2010,0,0.0020210420
XAF,USD,2009,0,0.0021200000
XAF,USD,2008,0,0.0022436100
XAF,USD,2007,0,0.0020895200
XAF,USD,2006,0,0.0019100000
XAF,USD,2005,0,0.0019000000
XAF,USD,2004,0,0.0019000000
XAF,USD,2003,0,0.0017200000
XAF,USD,2002,0,0.0014400000
XAF,USD,2001,0,0.0013640000
XAF,USD,2000,0,0.0014090000
XAF,USD,1999,0,0.0016263000
XAF,USD,1998,0,0.0016950000
XAF,USD,1997,0,0.0017160000
XAF,USD,1996,0,0.0019550000
XAF,USD,1995,0,0.0020050000
XAF,USD,1994,0,0.0018050000
XAF,USD,1993,0,0.0035360000
XAF,USD,1992,0,0.0037870000
XAF,USD,1991,0,0.0035580000
XAF,USD,1990,0,0.0036830000
XAF,USD,1989,0,0.0031390000
XAF,USD,1988,0,0.0033650000
XAF,USD,1987,0,0.0033310000
XAF,USD,1986,0,0.0028930000
XAF,USD,1985,0,0.0022450000
XAF,USD,1984,0,0.0022960000
XAF,USD,1983,0,0.0026370000
XAF,USD,1982,0,0.0030600000
XAF,USD,1981,0,0.0037010000
XAF,USD,1980,0,0.0047400000
XAF,USD,1979,0,0.0047030000
XAF,USD,1978,0,0.0044400000
XAF,USD,1977,0,0.0040700000
XAF,USD,1976,0,0.0041910000
XAF,USD,1975,0,0.0041544690
XAF,USD,1974,0,0.0044865350
XAF,USD,1973,0,0.0039678190
XAF,USD,1972,0,0.0036316560
XAF,USD,1971,0,0.0036179040
XAF,USD,1970,0,0.0038467370
XAF,USD,1969,0,0.0040393480
XAF,USD,1968,0,0.0040650250
XAF,USD,1967,0,0.0040703610
XAF,USD,1966,0,0.0040510000
XAF,USD,1965,0,0.0040510000
XAF,USD,1964,0,0.0040510000
XAF,USD,1963,0,0.0040510000
XAF,USD,1962,0,0.0040510000
XAF,USD,1961,0,0.0040510000
XAF,USD,1960,0,0.0040510000
XAF,USD,1959,0,0.0047620000
XAF,USD,1958,0,0.0055550000
XAF,USD,1957,0,0.0057140000
XAF,USD,1956,0,0.0057140000
XAF,USD,1955,0,0.0057140000
XAF,USD,1954,0,0.0057140000
XAF,USD,1953,0,0.0057140000
XAF,USD,1952,0,0.0057140000
XAF,USD,1951,0,0.0057140000
XCD,USD,2019,0,0.3703703704
XCD,USD,2018,0,0.3703703704
XCD,USD,2017,0,0.3703703704
XCD,USD,2016,0,0.3703703704
XCD,USD,2015,0,0.3703703704
XCD,USD,2014,0,0.3703703704
XCD,USD,2013,0,0.3703703704
XCD,USD,2012,0,0.3703703704
XCD,USD,2011,0,0.3703703704
XCD,USD,2010,0,0.3703703704
XCD,USD,2009,0,0.3703700000
XCD,USD,2008,0,0.3703703700
XCD,USD,2007,0,0.3703703700
XCD,USD,2006,0,0.3703700000
XCD,USD,2005,0,0.3703700000
XCD,USD,2004,0,0.3703700000
XCD,USD,2003,0,0.3703700000
XCD,USD,2002,0,0.3703700000
XCD,USD,2001,0,0.3703700000
XCD,USD,2000,0,0.3703700000
XCD,USD,1999,0,0.3703700000
XCD,USD,1998,0,0.3700000000
XCD,USD,1997,0,0.3700000000
XCD,USD,1996,0,0.3700000000
XCD,USD,1995,0,0.3700000000
XCD,USD,1994,0,0.3700000000
XCD,USD,1993,0,0.3703700000
XCD,USD,1992,0,0.3703700000
XCD,USD,1991,0,0.3703700000
XCD,USD,1990,0,0.3703700000
XCD,USD,1989,0,0.3703700000
XCD,USD,1988,0,0.3703700000
XCD,USD,1987,0,0.3703700000
XCD,USD,1986,0,0.3703700000
XCD,USD,1985,0,0.3703700000
XCD,USD,1984,0,0.3703700000
XCD,USD,1983,0,0.3703700000
XCD,USD,1982,0,0.3703700000
XCD,USD,1981,0,0.3703700000
XCD,USD,1980,0,0.3703700000
XCD,USD,1979,0,0.3703700000
XCD,USD,1978,0,0.3703700000
XCD,USD,1977,0,0.3703700000
XCD,USD,1976,0,0.4070000000
XCD,USD,1975,0,0.4608730000
XCD,USD,1974,0,0.4870370000
XCD,USD,1973,0,0.5104070000
XCD,USD,1972,0,0.5204870000
XCD,USD,1971,0,0.5063620000
XCD,USD,1970,0,0.5000000000
XCD,USD,1969,0,0.5000000000
XCD,USD,1968,0,0.5000000000
XCD,USD,1967,0,0.5735000000
XCD,USD,1966,0,0.5833000000
XOF,USD,2019,0,0.0017067438
XOF,USD,2018,0,0.0018003535
XOF,USD,2017,0,0.0017221879
XOF,USD,2016,0,0.0016874629
XOF,USD,2015,0,0.0016914415
XOF,USD,2014,0,0.0020252864
XOF,USD,2013,0,0.0020247029
XOF,USD,2012,0,0.0019586477
XOF,USD,2011,0,0.0021220221
XOF,USD,2010,0,0.0020210420
XOF,USD,2009,0,0.0021200000
XOF,USD,2008,0,0.0022436100
XOF,USD,2007,0,0.0020895200
XOF,USD,2006,0,0.0019100000
XOF,USD,2005,0,0.0019000000
XOF,USD,2004,0,0.0019000000
XOF,USD,2003,0,0.0017200000
XOF,USD,2002,0,0.0014400000
XOF,USD,2001,0,0.0013640000
XOF,USD,2000,0,0.0014090000
XOF,USD,1999,0,0.0016263000
XOF,USD,1998,0,0.0016950000
XOF,USD,1997,0,0.0017160000
XOF,USD,1996,0,0.0019550000
XOF,USD,1995,0,0.0020050000
XOF,USD,1994,0,0.0018050000
XOF,USD,1993,0,0.0035360000
XOF,USD,1992,0,0.0037870000
XOF,USD,1991,0,0.0035580000
XOF,USD,1990,0,0.0036830000
XOF,USD,1989,0,0.0031390000
XOF,USD,1988,0,0.0033650000
XOF,USD,1987,0,0.0033310000
XOF,USD,1986,0,0.0028930000
XOF,USD,1985,0,0.0022450000
XOF,USD,1984,0,0.0022960000
XOF,USD,1983,0,0.0026370000
XOF,USD,1982,0,0.0030600000
XOF,USD,1981,0,0.0037010000
XOF,USD,1980,0,0.0047400000
XOF,USD,1979,0,0.0047030000
XOF,USD,1978,0,0.0044400000
XOF,USD,1977,0,0.0040700000
XOF,USD,1976,0,0.0041910000
XOF,USD,1975,0,0.0046660000
XOF,USD,1974,0,0.0041544690
XOF,USD,1973,0,0.0044865350
XOF,USD,1972,0,0.0039678190
XOF,USD,1971,0,0.0036316560
XOF,USD,1970,0,0.0036179040
XOF,USD,1969,0,0.0038467370
XOF,USD,1968,0,0.0040393480
XOF,USD,1967,0,0.0040650250
XOF,USD,1966,0,0.0040703610
XOF,USD,1965,0,0.0040510000
XOF,USD,1964,0,0.0040510000
XOF,USD,1963,0,0.0040510000
XOF,USD,1962,0,0.0040510000
XOF,USD,1961,0,0.0040510000
XOF,USD,1960,0,0.0040510000
XOF,USD,1959,0,0.0040510000
XOF,USD,1958,0,0.0047620000
XOF,USD,1957,0,0.0055550000
XOF,USD,1956,0,0.0057140000
XOF,USD,1955,0,0.0057140000
XOF,USD,1954,0,0.0057140000
XOF,USD,1953,0,0.0057140000
XOF,USD,1952,0,0.0057140000
XOF,USD,1951,0,0.0057140000
XOF,USD,1950,0,0.0057140000
XPF,USD,2019,0,0.0093818370
XPF,USD,2018,0,0.0098964023
XPF,USD,2017,0,0.0094667316
XPF,USD,2016,0,0.0092758514
XPF,USD,2015,0,0.0092977213
XPF,USD,2014,0,0.0111328405
XPF,USD,2013,0,0.0111296331
XPF,USD,2012,0,0.0107665329
XPF,USD,2011,0,0.0116645891
XPF,USD,2010,0,0.0111095096
XPF,USD,2009,0,0.0116716460
XPF,USD,2008,0,0.0123329720
XPF,USD,2007,0,0.0114859300
XPF,USD,2006,0,0.0105218900
XPF,USD,2005,0,0.0104400000
XPF,USD,2004,0,0.0104200000
XPF,USD,2003,0,0.0095700000
XPF,USD,2002,0,0.0080076900
XPF,USD,2001,0,0.0074632400
XPF,USD,2000,0,0.0071000000
XPF,USD,1999,0,0.0078600000
XPF,USD,1998,0,0.0090640000
XPF,USD,1997,0,0.0096760000
XPF,USD,1996,0,0.0107800000
XPF,USD,1995,0,0.0110010000
XPF,USD,1994,0,0.0099020000
XPF,USD,1993,0,0.0105650000
XPF,USD,1992,0,0.0103940000
XPF,USD,1991,0,0.0097820000
XPF,USD,1990,0,0.0100770000
XPF,USD,1989,0,0.0086240000
XPF,USD,1988,0,0.0092330000
XPF,USD,1987,0,0.0091510000
XPF,USD,1986,0,0.0079410000
XPF,USD,1985,0,0.0061210000
XPF,USD,1984,0,0.0062930000
XPF,USD,1983,0,0.0072160000
XPF,USD,1982,0,0.0083400000
XPF,USD,1981,0,0.0101790000
XPF,USD,1980,0,0.0130340000
XPF,USD,1979,0,0.0129340000
XPF,USD,1978,0,0.0122100000
XPF,USD,1977,0,0.0112000000
XPF,USD,1976,0,0.0115250000
XPF,USD,1975,0,0.0128320000
XPF,USD,1974,0,0.0114250000
XPF,USD,1973,0,0.0123380000
XPF,USD,1972,0,0.0109120000
XPF,USD,1971,0,0.0099320000
XPF,USD,1970,0,0.0099320000
XPF,USD,1969,0,0.0105890000
XPF,USD,1968,0,0.0111400000
XPF,USD,1967,0,0.0111400000
XPF,USD,1966,0,0.0111400000
XPF,USD,1965,0,0.0111400000
XPF,USD,1964,0,0.0111400000
XPF,USD,1963,0,0.0111400000
XPF,USD,1962,0,0.0111400000
XPF,USD,1961,0,0.0111400000
XPF,USD,1960,0,0.0111400000
XPF,USD,1959,0,0.0150000000
XPF,USD,1958,0,0.0150000000
XPF,USD,1957,0,0.0150000000
